"llid","shape_class","shape_offset"
368846,"convex",-16.6666666666667
368874,"neither",0
369331,"convex",-8.87155963302755
369373,"concave",25
369586,"convex",-1.8979591836735
369860,"convex",-28.1627906976744
370141,"convex",-12.1176470588235
370278,"concave",15.948717948718
370553,"convex",-1
370560,"convex",-4.1612903225806
370971,"convex",-15.2758620689656
371149,"convex",-10.4705882352941
371150,"convex",-14.8717948717949
371410,"convex",-13.6666666666667
371661,"convex",-37.3333333333333
371784,"concave",2.3333333333333
372121,"concave",3.29729729729735
372628,"convex",-3.9325842696629
372914,"convex",-12.8717948717949
373117,"convex",-10.8441558441558
373121,"convex",-5.2222222222222
373129,"convex",-12
373436,"convex",-17
373647,"convex",-22.6190476190476
373648,"convex",-12
373854,"convex",-21
373899,"concave",1.34782608695655
373914,"concave",20
374132,"concave",1.4468085106383
374133,"concave",4.1428571428571
374134,"concave",5.3333333333333
374511,"concave",30
374603,"convex",-18.4444444444444
374604,"convex",-14.5151515151515
374787,"concave",6.6666666666667
374862,"concave",7.954954954955
376772,"concave",4.26315789473685
376907,"convex",-15.8717948717949
377413,"convex",-27
378136,"concave",4
378183,"convex",-16
378184,"concave",2
381134,"convex",-29
381189,"concave",23.6666666666667
382118,"convex",-44.1914893617021
382241,"convex",-23
382439,"concave",7.84615384615385
382496,"convex",-13.859649122807
382704,"convex",-21.7142857142857
382706,"convex",-15.125
383274,"concave",2.0975609756098
383428,"concave",18.1428571428571
383869,"convex",-13.7272727272727
383874,"convex",-40.1538461538462
383968,"convex",-5.4736842105263
384023,"convex",-12.4545454545455
384430,"convex",-11.4545454545455
384436,"convex",-25
384574,"convex",-1.219512195122
384575,"convex",-18.3684210526316
385059,"convex",-13.3870967741936
385060,"convex",-44
385093,"convex",-5.5714285714286
385332,"convex",-11.054794520548
385349,"convex",-16.375
385445,"convex",-16.5531914893617
385673,"convex",-9.063829787234
385674,"concave",6
385675,"convex",-9.9230769230769
385764,"convex",-17.1481481481482
