"lagoslakeid","lake_maxdepth_m","maxdepth_true_true","maxdepth_true_false","maxdepth_false_true","maxdepth_false_false","inlake_slope","slope_mean","dist_deepest","dist_viscenter","reservoir_class","shape_class","lake_perimeter_m","lake_islandarea_ha","lake_elevation_m","lake_waterarea_ha","lake_shorelinedevfactor","ws_lake_arearatio","hu4_zoneid"
"95043",9.74266052246094,12.0166814922989,18.4820682334479,15.3433099905931,23.5985369467286,0.069573122907707,0.0922494149389385,172.720168221279,357.571060806245,"NL","convex",4411.2,3.904,425.9,90.086,1.311,0.511,"hu4_25"
"5778",9.14355379457482,33.3695357765498,24.3668659752603,26.5537594152213,19.3898980538021,0.14695697384158,0.121502846871523,227.070107013242,231.920702540802,"NL","convex",2384.2,0,272.3,34.432,1.146,10.974,"hu4_9"
"5940",9.14355379457482,68.6371984441866,56.2964812678156,9.33825698323191,7.65927254093935,0.185883552340016,0.0261152300075367,369.248368562681,404.399623284084,"Res","convex",13014.5,0.123,236.9,195.645,2.625,5.452,"hu4_9"
"6315",9.14355379457482,15.6573121501575,13.7107957880087,0.751918754071764,0.658440247430857,0.226813835435549,0.0111307089436532,69.0315567394329,99.3233925332853,"NL","convex",1160,0,74.5,7.134,1.225,106.128,"hu4_9"
"3942",9.74763774871826,9.68338344310741,10.7217915357737,39.3742798159764,43.5966232813607,0.00833748645148661,0.0350780684721757,1161.42718785238,1641.66683917876,"NL","concave",32493,0,347,3235.576,1.611,1.348,"hu4_53"
"6324",3.04785126485827,5.30245594917694,20.9392489661921,0.695120471549244,2.74501113347784,0.220967086610235,0.0299427341407444,23.996587141188,142.505991365374,"Res","convex",4917.2,0,261.1,26.806,2.679,40.499,"hu4_9"
"3802",10.6481132507324,10.6591547974769,9.75543565793911,13.7833337761977,12.6147361925379,0.0501036832903442,0.067224733849926,212.741940262325,268.286099103721,"NL","convex",4022,0,327.2,56.532,1.509,4.702,"hu4_25"
"3985",9.74821090698242,11.7370988044229,12.4822133679945,9.77813289193582,10.3988850338173,0.0441901888426978,0.0381098830402091,265.604178479594,378.734502603448,"NL","convex",4177.7,0,355.1,90.412,1.239,0.912,"hu4_25"
"1100",7.54867649078369,6.75820963591346,5.21085818558932,21.7362301437517,16.7595293532371,0.0154401671579105,0.0514786670897783,437.703139272751,447.979925511919,"NL","convex",4191,0,309.4,112.712,1.114,2.76,"hu4_53"
"1953",16.4507179260254,14.8243825418242,11.5480338656206,4.98420529314843,3.88264208347936,0.144643210821476,0.0504084547302358,102.489307708476,123.724158016517,"Res","convex",4677.9,0,318,36.283,2.191,17.363,"hu4_25"
"2196",15.8486366271973,18.8140110685586,13.9129371634595,32.0692968105406,23.7152040452992,0.0606119505044167,0.107322231179067,310.401016828978,312.128043051072,"NL","convex",4846.7,0,414.1,95.372,1.4,1.239,"hu4_25"
"3542",9.44833850860596,11.5785632921526,18.4093975155866,4.65340812686684,7.3987106904545,0.117649898160303,0.0490053500512992,98.4154127900414,220.174432099111,"NL","concave",1784.3,0,247.2,21.685,1.081,108.658,"hu4_25"
"3244",9.44823551177979,10.7495756402214,14.2500483730288,3.94836948973021,5.23410952267949,0.0543772652208656,0.0205815707690544,197.685109697216,353.052224657969,"NL","concave",2758.8,0,420.2,54.744,1.052,6.716,"hu4_25"
"42608",3.04800009727478,3.42604914337977,2.53833640882568,5.48924256322889,4.06694232102409,0.0322473900595603,0.0535677710547038,106.242680013853,122.310103842433,"NL","convex",2276.5,0,312.3,14.81,1.669,27.851,"hu4_1"
"117067",3.04785126485827,12.0408634206488,11.4337982144344,22.3572573951962,21.230069701353,0.0919856574206019,0.17755515426591,130.899357120342,179.68000046662,"NL","convex",1655.2,0,143.1,15.022,1.205,7.601,"hu4_9"
"1230",17.9520263671875,20.0955656146524,24.8167305428526,57.5530170985284,71.0742730336965,0.0387979527791689,0.115440583916536,517.954277872155,828.24466740596,"NL","convex",5882.3,0,374.2,252.707,1.044,1.226,"hu4_25"
"192",3.04785132408142,4.0901766949045,3.33564655218122,2.83091119132942,2.30868245048022,0.0170810552483129,0.0120984429348576,239.456909157207,269.014076063175,"NL","convex",2199.2,0,302.1,31.301,1.109,2.257,"hu4_29"
"695",3.04785132408142,8.01238396855546,6.30571558406293,22.3076904326052,17.5560671776805,0.0110039143016909,0.0316798769068243,728.139437374958,744.430896121231,"Res","concave",29137.9,11.878,309.6,902.048,2.737,10.578,"hu4_53"
"65957",3.04785132408142,4.37912741474542,3.33822163299199,8.53994585946186,6.51002569978734,0.00938150864905151,0.0188354734923043,466.782857487229,471.06462048029,"NL","convex",6755.3,0,415.6,184.815,1.402,13.188,"hu4_25"
"5717",3.04785126485827,6.319067657772,7.58814429528525,11.3977773386034,13.6868259330126,0.122121203699879,0.229046440236353,51.7442300462541,101.446028471681,"Res","convex",3895.6,0,293.8,15.291,2.81,104.757,"hu4_9"
"5815",3.04785126485827,11.5524268438918,10.247003126362,12.4349747327206,11.0298231431599,0.0415645359455238,0.0463581822823499,277.93951216087,333.511762087378,"Res","convex",5057.6,0.087,304.8,61.531,1.819,38.086,"hu4_7"
"5928",3.04785126485827,9.27213716850251,4.31466623340822,3.19209934698822,1.48540115572501,0.170278224832956,0.0608056181584624,54.4528648780461,55.1360591336205,"Res","convex",2945.9,0,94,6.581,3.239,657.019,"hu4_9"
"6044",3.04785126485827,10.6758940131172,9.98910846099348,3.02190062122921,2.82750025681346,0.220828081977375,0.0648499473240774,48.3448206293393,80.1753305309111,"Res","convex",2365.1,0,275.8,9.96,2.114,20.858,"hu4_7"
"6145",3.04785126485827,14.5381421263806,10.01534164111,21.5951058696122,14.8768915023637,0.084373878480202,0.130233908063424,172.306196991903,172.63498564947,"NL","convex",2410.7,6.218,331.8,18.62,1.576,9.413,"hu4_7"
"6249",3.04785126485827,14.2380276640824,13.38320102659,14.5546649909873,13.6808279942058,0.143016791046171,0.151952195604604,99.5549372904463,141.015888076967,"Res","concave",2198.1,0,622.3,13.824,1.668,57.416,"hu4_7"
"6251",3.04785126485827,7.80957944260284,13.1772153024841,2.99937461974216,5.06088777604858,0.138192458223813,0.0550328271984525,56.5123418671274,143.251333627931,"Res","convex",5626.8,0,124.2,27.252,3.041,32.689,"hu4_9"
"6281",3.04785126485827,6.92111008502812,8.21660013716497,4.18966718541116,4.97388707120746,0.220120427293798,0.138476006162489,31.4423798377895,70.2242052007084,"Res","convex",3077.9,0,130.4,10.181,2.721,39.535,"hu4_8"
"6290",3.04785126485827,12.687091191768,9.91276779345495,2.56008640995177,2.00026481479835,0.0894390839967008,0.0185776638558449,141.851756802831,162.731330849699,"NL","convex",1659.1,0,162.9,18.148,1.099,4.335,"hu4_9"
"1623",4.55247163772583,4.35194663949002,6.24925737317706,4.2210949017724,6.0613584271503,0.0378618273219484,0.0380149025203416,114.94285794725,230.970238428995,"NL","convex",2325.9,0,420.9,29.139,1.215,2.803,"hu4_28"
"135675",9.75285911560059,8.32488350029355,6.37097812733264,15.6441297815714,11.9723487609202,0.0132629459993526,0.0257341357447404,627.679815683477,627.786813509061,"NL","convex",7238.2,0,411.9,325.602,1.132,1.894,"hu4_53"
"25348",9.44701385498047,12.527826505826,15.4436608920056,27.218119190426,33.5530989912455,0.0515010697034629,0.116248094432416,243.25371449486,400.63894693032,"NL","convex",4643,0.479,275.6,73.568,1.527,12.637,"hu4_25"
"2583",3.04701209068298,2.65925807896032,2.40901664595716,19.4640231017442,17.6324201176174,0.0069673567467418,0.0528698899103289,381.673879438409,458.38843088307,"NL","concave",5708.4,0,268.4,129.688,1.414,9.202,"hu4_25"
"99111",41.1459922790527,0.876020893770251,1.84509467312787,67.6123872839548,142.406712559303,0.002500082773321,0.200620944265188,350.396756106832,952.049045408493,"NL","convex",13094,0,435.4,659.135,1.439,1.112,"hu4_25"
"1478",3.65471172332764,3.27781913592349,3.21177812784867,28.1239901192439,27.5573521866608,0.00995817007279567,0.0887198193740332,329.158782382923,429.152233477239,"NL","concave",6059.8,0,302.8,149.23,1.399,29.629,"hu4_25"
"4175",10.3553552627563,10.6458650173983,9.05853783287992,6.78247697948211,5.77119137043981,0.083402360780736,0.0550962443644251,127.644648397737,159.937258891504,"NL","convex",1842.1,0,341.7,16.986,1.261,10.346,"hu4_28"
"135373",5.04399871826172,3.45803510192065,2.65174711360985,7.72511877845095,5.92390210604654,0.00529612715454258,0.012107946131772,652.936570632491,653.380411839884,"NL","convex",7733.1,0,480.6,292.487,1.276,8.53,"hu4_61"
"4061",15.5438890457153,18.2412456079877,16.4702886563243,12.5862863456873,11.3643428568194,0.047897801953708,0.0341907010660823,380.836799684825,456.00420495996,"NL","convex",4768.8,0,325.9,116.835,1.245,23.498,"hu4_25"
"43220",15.5436973571777,17.8223468109962,23.6067773298823,4.07031096773029,5.39137329654599,0.054070768560171,0.0126465113026539,329.611494076752,572.70300861084,"NL","convex",7654.6,0,408.8,205.877,1.505,6.953,"hu4_25"
"867",9.14355379457482,59.3973085300777,45.099144233327,18.5477306809365,14.0829071532236,0.133396219616214,0.0431475887449288,445.269803754304,448.73121478682,"Res","convex",33326.1,2.799,198.3,505.201,4.183,6.824,"hu4_39"
"24",9.14355379457482,43.9222559566056,47.3650931500716,9.62624584135303,10.3807971842713,0.349647388018716,0.0795492183228537,125.618716059891,193.731997640812,"NL","convex",2241.3,0,4.3,24.198,1.285,7.323,"hu4_10"
"5753",9.14355379457482,38.4273872324537,29.2390107928231,58.7266524906346,44.6845166863142,0.123973794351565,0.196981816606439,309.963790601434,320.065713247373,"Res","convex",8212.5,1.283,168,91.89,2.417,3.944,"hu4_8"
"6168",9.14355379457482,24.1465923650364,63.6951244482751,10.437773272929,27.5332956937128,0.32948371562268,0.148025983165147,73.2861480556104,266.540553776815,"Res","concave",9095.4,0,198.2,108.331,2.465,39.42,"hu4_9"
"6254",9.14355379457482,22.7793935801233,33.7850817944542,6.960860357962,10.3239463213247,0.183644697590303,0.0581998171492876,124.040573340932,254.775741695302,"Res","convex",7162.9,0.624,70.2,95.393,2.069,5.302,"hu4_8"
"1335",9.14355373382568,13.3799818240207,13.247532117716,13.3450631195276,13.2129590767832,0.0687172200861317,0.071126483084346,194.710755284483,265.867650986662,"NL","convex",3831.4,0,268.5,59.477,1.401,6.614,"hu4_25"
"22456",9.14355373382568,16.0780803606223,13.8598549917224,0.201374174636537,0.173591423661237,0.0368784524065356,0.00027494618959337,435.974920622561,496.22910910946,"NL","convex",5475,0,407.8,149.205,1.264,2.024,"hu4_54"
"109686",9.14355373382568,8.11947581809768,10.1352041595227,11.312407403126,14.1208079357566,0.0260290582011833,0.0375376019642783,311.938901336375,513.288402874253,"NL","concave",6952.5,0,411.9,183.65,1.447,4.566,"hu4_26"
"107343",16.4568672180176,15.1959510856557,12.7788589213296,35.7187562241723,30.0372740120839,0.0727398404060143,0.17774344284334,208.908226919883,244.341544402056,"NL","convex",2592.8,0,436.4,36.829,1.205,1.455,"hu4_25"
"15809",10.35706615448,10.3347646265859,7.51893257543636,15.8256198392008,11.5137376452034,0.0574701796227755,0.091386317552122,179.828298683275,187.900762824576,"NL","convex",2904.2,0,291.2,29.141,1.518,5.685,"hu4_25"
"41151",10.357177734375,9.29160147931232,7.94684862187934,24.2115089731238,20.7074310219909,0.0656436821383961,0.177818618839227,141.546012908339,175.603134393107,"NL","convex",2119.7,0,279.1,16.53,1.471,2.721,"hu4_29"
"1330",3.65727853775024,2.20014138556499,1.96151948060481,3.48591417594685,3.10784052729426,0.00919443757153826,0.0149558741370556,239.290480624461,291.735625237381,"NL","concave",4832.3,0,383.9,75.152,1.572,4.831,"hu4_25"
"28391",10.05735206604,12.3688853213815,11.2455664793111,30.1622429180514,27.4229648902745,0.0344603134157252,0.0872538437977898,358.931306635687,433.943283751023,"NL","concave",3481.7,0,414.7,84.576,1.068,5.199,"hu4_25"
"84688",3.65739417076111,3.88766292772383,3.74219633314026,0.0529068870468522,0.0509272440500688,0.0145285999249351,4.44089209850063e-16,267.586893975346,347.408437528063,"NL","concave",5633.2,0,372.6,93.937,1.64,14.156,"hu4_25"
"121856",3.65742158889771,5.006522899682,4.0179085438181,10.0687978622696,8.08056005483567,0.0271928787684478,0.0567125191534507,184.111544140414,209.199921560838,"NL","convex",3094.4,0,342.1,43.316,1.326,4.114,"hu4_25"
"1528",23.1581287384033,30.6144875291851,23.8046722028648,97.7151426774308,75.9796138503031,0.0289480117924808,0.0959574248771946,1057.56788233509,1058.15651435671,"Res","convex",34069.5,22.037,390.7,1077.319,2.928,3.234,"hu4_25"
"1853",15.5415639877319,22.1175721670685,27.4970704516673,21.0199108579384,26.1324328630011,0.0292402573765353,0.0287163265530265,756.408258732269,1206.73585235276,"NL","convex",10346.5,0,363.8,668.38,1.129,0.912,"hu4_25"
"609",23.4584503173828,27.5186359964275,29.7341109116215,25.3094768123167,27.3470963731718,0.0996639025562742,0.0951944593753368,276.114373314745,398.717384277836,"NL","convex",5180.6,0,505.6,104.498,1.43,3.509,"hu4_28"
"3130",22.8588848114014,29.4147007843266,39.1040606410326,38.9800896630362,51.8203398073814,0.0910516703258741,0.125374552107312,323.055037640181,563.743270097333,"Res","convex",50032.3,32.723,353.7,816.422,4.94,4.012,"hu4_26"
"56904",3.04108142852783,2.14976970218102,3.19527802764919,7.00468424301181,10.4113076063956,0.0169819398949325,0.0573831801302292,126.59152696816,260.045910836945,"NL","concave",4196.7,0,432.2,48.529,1.699,7.468,"hu4_54"
"1688",9.44041728973389,11.3693290623422,13.2499268873461,6.49799283921985,7.57282418004218,0.034764525057743,0.0204735282880517,327.038239223981,502.90964857922,"Res","convex",23802.7,8.354,396.7,445.146,3.183,30.569,"hu4_25"
"9933",3.95991539955139,4.54207963121682,4.91606000787701,15.2972761936534,16.5568052149984,0.0189994175991889,0.0663912657702965,239.064150651161,348.885267056473,"Res","convex",11274.6,1.09,415.3,116.019,2.953,3.321,"hu4_25"
"1451",13.3599605560303,20.4105380372363,19.0197825325292,0.9626526570497,0.897058380236893,0.038849420990334,0.00170123923510144,525.375604499089,639.387557177438,"NL","concave",6591.5,0,421.2,259.786,1.154,7.119,"hu4_25"
"3444",3.96061062812805,3.59173661377104,3.26790983231887,0.312014308374972,0.283883462460297,0.00832816162719636,0.000547184698858894,431.276045609141,517.079479605166,"NL","concave",4890.5,0,339.7,124.665,1.236,6.499,"hu4_29"
"5736",15.2392563242914,98.3594135173302,90.7842065886268,8.90207357259539,8.21647524503856,0.571755014978932,0.0536510197666283,172.030696610426,223.07600710361,"Res","convex",10018.1,8.416,190.4,88.921,2.997,17.508,"hu4_9"
"5847",15.2392563242914,104.208635984131,81.9417163815958,191.229426829726,150.36822341176,0.269469604983082,0.514449115621878,386.717589134676,405.942978590638,"NL","convex",6700.4,3.008,192.8,165.451,1.469,13.48,"hu4_9"
"5991",15.2392563242914,53.2812618475407,38.6736076635413,42.8659130450551,31.1137432891045,0.235575564982909,0.197046998479514,226.174823570544,229.852883637004,"Res","convex",5053.3,0,296.4,64.591,1.774,5.902,"hu4_8"
"878",15.2392559051514,17.6319973216074,17.808786668801,6.02043515832191,6.08079977737485,0.0400794921161928,0.0140372995208788,439.92566748329,582.451803905172,"Res","convex",23651.2,4.876,498.6,739.78,2.453,5.179,"hu4_28"
"1699",15.2392559051514,26.5336437702373,53.7711825771149,7.38558008702149,14.9670877749025,0.115013198507575,0.033113124398529,230.700859679941,611.630782291817,"Res","convex",18537.8,0,260.2,508.13,2.32,360.065,"hu4_55"
"507",20.3610420227051,23.2403829179574,19.1128959348893,44.6699773894931,36.7365990600589,0.0619655617394563,0.123753246117122,375.053211260718,411.4284145601,"NL","convex",3920.8,0,313.1,104.931,1.08,6.958,"hu4_55"
"3069",10.3611249923706,14.8694801639589,15.5264011549286,34.0164708365622,35.5192895958494,0.0480267759440446,0.114143178350204,309.608127376344,430.107964585829,"NL","concave",3946.2,0,303.4,86.213,1.199,2.283,"hu4_25"
"123972",9.13874816894531,9.38020553338418,10.818944257534,37.6320312047898,43.4040433819272,0.0363972202716844,0.151768058809488,257.717635120658,397.336297534165,"NL","concave",4940.7,0,280.5,106.7,1.349,4.858,"hu4_25"
"5636",54.8613227674489,207.632779004509,212.835246999859,97.4531676083146,99.8949640720453,0.137637903843516,0.0670289097279556,1508.54360031937,1969.34405646947,"NL","convex",284149.5,2153.154,153.5,18475.653,5.897,2.237,"hu4_9"
"125390",4.26134872436523,4.50913521163093,3.93305484581557,6.1998398247736,5.4077575680607,0.0265583407552187,0.0377994585611309,169.782263628231,209.621809042281,"NL","convex",3367.1,0,437,34.972,1.606,34.193,"hu4_26"
"2875",4.26161098480225,3.51193284543082,2.7490531570637,16.9913042516355,13.3003678177845,0.0107609322420216,0.0539800490856195,326.359535256311,344.754998555485,"NL","concave",3531.9,0,405.7,73.607,1.161,1.101,"hu4_25"
"1930",5.76197862625122,5.33739073132348,4.80758026640467,41.8436212973755,37.6900583357311,0.00839552674183496,0.0682962634545439,635.742210756977,743.918646819256,"NL","convex",8065.7,0,401.4,284.766,1.348,2.413,"hu4_25"
"3477",3.96220660209656,4.5423005269336,3.68704199427809,18.1929794816578,14.7674683681035,0.00853042741896776,0.0353535910198753,532.48217279636,567.20585990446,"NL","convex",6510.2,0,391.7,206.304,1.279,15.408,"hu4_25"
"42264",2.43765497207642,2.61086984008422,2.82132119250558,7.44939037724615,8.04985473419606,0.0145787803703786,0.0430866554637318,179.086986274176,266.797881126211,"NL","concave",3164.7,0.418,345.6,49.591,1.268,1.327,"hu4_55"
"7662",4,7.41202029370845,5.37041406722684,2.30894516076895,1.67295704551354,0.0284263200065461,0.00901044312345597,260.744981833793,261.010661931774,"NL","convex",3157.3,0.018,140.8,42.373,1.368,29.194,"hu4_6"
"7996",4,7.45750442232686,5.43887886656112,27.5947420258795,20.1252926895259,0.0275082193996322,0.105731937039546,271.100950373639,272.078460975177,"NL","convex",2367.9,0,314.1,33.676,1.151,10.744,"hu4_4"
"8448",4,6.20064869596317,4.27540391026536,2.02301023084649,1.39488403158509,0.0353062535308422,0.0117828044436909,175.624657839907,175.646468932627,"Res","convex",8007.2,1.56,222.9,95.51,2.311,14.73,"hu4_2"
"2105",23.1625576019287,28.9066751425317,26.2234152973663,95.2343964703519,86.3942711128882,0.0172917921776972,0.0590855252992131,1671.69919956679,1931.81763578479,"NL","convex",24094.7,0,408.8,2660.147,1.318,2.453,"hu4_25"
"47231",16.7631816864014,18.1077583233462,13.7090463639225,51.1190591327872,38.7012869963008,0.0511811031340067,0.150171808354143,353.79773421325,360.344994739755,"NL","convex",8303.2,0,383.9,181.334,1.739,1.837,"hu4_25"
"2629",16.7631819567205,59.5684239817175,45.076899795573,3.22515045463245,2.44055112006544,0.337380215259992,0.0188053878422104,176.561698900491,191.395297573892,"NL","convex",3944.5,0,266.9,36.535,1.841,152.249,"hu4_31"
